0.2302504558467509,0
0.3796003732177748,0.006589334333640743
0.2271447589850447,0.007888210855986727
0.1020868861471273,0.00532053452782686
0.04232981781628882,0.002943582862322917
0.01399574453505952,0.001217669780502692
0.001877970036371532,0.0001962841460497558
0.003459712580133294,0.0004224290107896891
0.006129065918619281,0.0008565631134789109
0.006838543487291728,0.001077036055671608
0.0002893293039338307,5.072894556394465e-05
-0.002505929553151369,-0.0004843454656779097
-0.003415507455696751,-0.0007218588080658036
-0.002676055832005009,-0.0006142838170144235
-0.001297852295232538,-0.0003217305565660853
-0.0006275948217678608,-0.0001671909713495925
-0.000417115291056838,-0.000118909739784976
-0.0002386906742638945,-7.2547427423542e-05
-0.0002979074473371935,-9.622465603503128e-05
-0.0002122500155866189,-7.264884433844893e-05
